Timestamp,Event,Value
1735576586.604042,CAD operativo,75758
1735576586.6115258,CAD operativo,75766
1735576586.620914,CAD operativo,75775
1735576586.6292353,CAD operativo,75783
1735576586.6374726,CAD operativo,75791
1735576586.6456704,CAD operativo,75800
1735576586.6536157,CAD operativo,75808
1735576586.6619234,CAD operativo,75816
1735576586.6702495,CAD operativo,75825
1735576586.6792576,CAD operativo,75833
1735576586.686751,CAD operativo,75841
1735576586.6948302,CAD operativo,75849
1735576586.703443,CAD operativo,75858
1735576586.712386,CAD operativo,75866
1735576586.720085,CAD operativo,75874
1735576586.7292764,CAD operativo,75883
1735576586.7366197,CAD operativo,75891
1735576586.7450614,CAD operativo,75899
1735576586.7533472,CAD operativo,75908
1735576586.761913,CAD operativo,75916
1735576586.7698402,CAD operativo,75924
1735576586.7781942,CAD operativo,75932
1735576586.7871997,CAD operativo,75941
1735576586.7951994,CAD operativo,75949
1735576586.8030384,CAD operativo,75957
1735576586.812189,CAD operativo,75966
1735576586.8201892,CAD operativo,75974
1735576586.82761,CAD operativo,75982
1735576586.8356097,CAD operativo,75991
1735576586.8446085,CAD operativo,75999
1735576586.85261,CAD operativo,76007
1735576586.8612726,CAD operativo,76015
1735576586.869418,CAD operativo,76024
1735576586.8775868,CAD operativo,76032
1735576586.8860047,CAD operativo,76040
1735576586.8946462,CAD operativo,76049
1735576586.9025407,CAD operativo,76057
1735576586.9107952,CAD operativo,76065
1735576586.9187887,CAD operativo,76074
1735576586.9278374,CAD operativo,76082
1735576586.9360652,CAD operativo,76090
1735576586.944077,CAD operativo,76098
1735576586.9532945,CAD operativo,76107
1735576586.9605947,CAD operativo,76115
1735576586.9687011,CAD operativo,76123
1735576586.9771533,CAD operativo,76132
1735576586.9856837,CAD operativo,76140
1735576586.9938862,CAD operativo,76148
1735576587.0023515,CAD operativo,76156
1735576587.01047,CAD operativo,76165
1735576587.0189164,CAD operativo,76173
1735576587.0267177,CAD operativo,76181
1735576587.035696,CAD operativo,76190
1735576587.0437622,CAD operativo,76198
1735576587.0516987,CAD operativo,76206
1735576587.0595324,CAD operativo,76215
1735576587.0685325,CAD operativo,76223
1735576587.076839,CAD operativo,76231
1735576587.0848496,CAD operativo,76239
1735576587.093422,CAD operativo,76248
1735576587.1024227,CAD operativo,76256
1735576587.1098497,CAD operativo,76264
1735576587.1192226,CAD operativo,76273
1735576587.1267571,CAD operativo,76281
1735576587.1349463,CAD operativo,76289
1735576587.1432834,CAD operativo,76298
1735576587.152102,CAD operativo,76306
1735576587.1596675,CAD operativo,76314
1735576587.1676674,CAD operativo,76322
1735576587.1769845,CAD operativo,76331
1735576587.1846075,CAD operativo,76339
1735576587.1933174,CAD operativo,76347
1735576587.200928,CAD operativo,76356
1735576587.209527,CAD operativo,76364
1735576587.2178447,CAD operativo,76372
1735576587.2260847,CAD operativo,76381
1735576587.2352288,CAD operativo,76389
1735576587.2433305,CAD operativo,76397
1735576587.2506926,CAD operativo,76405
1735576587.2594683,CAD operativo,76414
1735576587.2676673,CAD operativo,76422
1735576587.2756753,CAD operativo,76430
1735576587.2846801,CAD operativo,76439
1735576587.2932818,CAD operativo,76447
1735576587.3017867,CAD operativo,76455
1735576587.3086805,CAD operativo,76464
1735576587.3176792,CAD operativo,76472
1735576587.3259525,CAD operativo,76480
1735576587.3339617,CAD operativo,76488
1735576587.3433216,CAD operativo,76497
1735576587.3503213,CAD operativo,76505
1735576587.3588665,CAD operativo,76513
1735576587.3673906,CAD operativo,76522
1735576587.3761718,CAD operativo,76530
1735576587.384,CAD operativo,76538
1735576587.39202,CAD operativo,76547
1735576587.4011734,CAD operativo,76555
1735576587.4092505,CAD operativo,76563
1735576587.4167864,CAD operativo,76571
1735576587.426287,CAD operativo,76580
1735576587.4343626,CAD operativo,76588
1735576587.4417481,CAD operativo,76596
1735576587.4506748,CAD operativo,76605
1735576587.4582865,CAD operativo,76613
1735576587.4673495,CAD operativo,76621
1735576587.4740708,CAD operativo,76629
1735576587.4839535,CAD operativo,76638
1735576587.4919972,CAD operativo,76646
1735576587.4999762,CAD operativo,76654
1735576587.5087202,CAD operativo,76663
1735576587.5167198,CAD operativo,76671
1735576587.5254197,CAD operativo,76679
1735576587.5334187,CAD operativo,76688
1735576587.5420725,CAD operativo,76696
1735576587.5498161,CAD operativo,76704
1735576587.5582664,CAD operativo,76712
1735576587.5663037,CAD operativo,76721
1735576587.5745914,CAD operativo,76729
1735576587.5825922,CAD operativo,76737
1735576587.5915916,CAD operativo,76746
1735576587.5995958,CAD operativo,76754
1735576587.6081853,CAD operativo,76762
1735576587.6164684,CAD operativo,76771
1735576587.6248112,CAD operativo,76779
1735576587.63273,CAD operativo,76787
1735576587.640729,CAD operativo,76795
1735576587.6496773,CAD operativo,76804
1735576587.6577108,CAD operativo,76812
1735576587.6661398,CAD operativo,76820
1735576587.675307,CAD operativo,76829
1735576587.6824172,CAD operativo,76837
1735576587.6912994,CAD operativo,76845
1735576587.6991942,CAD operativo,76854
1735576587.7079751,CAD operativo,76862
1735576587.7163818,CAD operativo,76870
1735576587.7240238,CAD operativo,76878
1735576587.7333083,CAD operativo,76887
1735576587.7410917,CAD operativo,76895
1735576587.7490065,CAD operativo,76903
1735576587.7574487,CAD operativo,76912
1735576587.7659934,CAD operativo,76920
1735576587.7735944,CAD operativo,76928
1735576587.7822988,CAD operativo,76937
1735576587.7909868,CAD operativo,76945
1735576587.7989984,CAD operativo,76953
1735576587.8075764,CAD operativo,76961
1735576587.8163157,CAD operativo,76970
1735576587.8243904,CAD operativo,76978
1735576587.8319166,CAD operativo,76986
1735576587.8404434,CAD operativo,76995
1735576587.8485382,CAD operativo,77003
1735576587.8571393,CAD operativo,77011
1735576587.8659003,CAD operativo,77020
1735576587.8743088,CAD operativo,77028
1735576587.8821971,CAD operativo,77036
1735576587.8895795,CAD operativo,77044
1735576587.8994062,CAD operativo,77053
1735576587.906404,CAD operativo,77061
1735576587.915291,CAD operativo,77069
1735576587.9237323,CAD operativo,77078
1735576587.9320316,CAD operativo,77086
1735576587.9400702,CAD operativo,77094
1735576587.9487813,CAD operativo,77103
1735576587.9567354,CAD operativo,77111
1735576587.9652727,CAD operativo,77119
1735576587.9735243,CAD operativo,77128
1735576587.9823318,CAD operativo,77136
1735576587.9895022,CAD operativo,77144
1735576587.9982712,CAD operativo,77152
1735576588.006649,CAD operativo,77161
1735576588.0151796,CAD operativo,77169
1735576588.0225718,CAD operativo,77177
1735576588.0315716,CAD operativo,77186
1735576588.0395713,CAD operativo,77194
1735576588.0475738,CAD operativo,77202
1735576588.0562472,CAD operativo,77210
1735576588.0652401,CAD operativo,77219
1735576588.0733957,CAD operativo,77227
1735576588.0805287,CAD operativo,77235
1735576588.0902574,CAD operativo,77244
1735576588.0981033,CAD operativo,77252
1735576588.1061163,CAD operativo,77260
1735576588.115104,CAD operativo,77269
1735576588.1227846,CAD operativo,77277
1735576588.1312678,CAD operativo,77285
1735576588.1388695,CAD operativo,77293
1735576588.1482866,CAD operativo,77302
1735576588.156314,CAD operativo,77310
1735576588.1643038,CAD operativo,77318
1735576588.173184,CAD operativo,77327
1735576588.1807818,CAD operativo,77335
1735576588.189115,CAD operativo,77343
1735576588.1973033,CAD operativo,77352
1735576588.2061603,CAD operativo,77360
1735576588.2143414,CAD operativo,77368
1735576588.2217371,CAD operativo,77377
1735576588.230737,CAD operativo,77385
1735576588.2390444,CAD operativo,77393
1735576588.247382,CAD operativo,77401
1735576588.2557557,CAD operativo,77410
1735576588.2633202,CAD operativo,77418
1735576588.2717502,CAD operativo,77426
1735576588.2809372,CAD operativo,77435
1735576588.289054,CAD operativo,77443
1735576588.2966902,CAD operativo,77451
1735576588.304943,CAD operativo,77460
1735576588.3138676,CAD operativo,77468
1735576588.3220186,CAD operativo,77476
1735576588.330247,CAD operativo,77484
1735576588.3389997,CAD operativo,77493
1735576588.3472846,CAD operativo,77501
1735576588.3544753,CAD operativo,77509
1735576588.3634493,CAD operativo,77518
1735576588.372451,CAD operativo,77526
1735576588.3794508,CAD operativo,77534
1735576588.3884513,CAD operativo,77543
1735576588.396453,CAD operativo,77551
1735576588.4057674,CAD operativo,77559
1735576588.4130533,CAD operativo,77567
1735576588.4217489,CAD operativo,77576
1735576588.4302938,CAD operativo,77584
1735576588.4380906,CAD operativo,77592
1735576588.446873,CAD operativo,77601
1735576588.4550776,CAD operativo,77609
1735576588.4629414,CAD operativo,77617
1735576588.4703004,CAD operativo,77626
1735576588.479292,CAD operativo,77634
1735576588.4882996,CAD operativo,77642
1735576588.49651,CAD operativo,77650
1735576588.5045905,CAD operativo,77659
1735576588.5130298,CAD operativo,77667
1735576588.5213544,CAD operativo,77675
1735576588.5301857,CAD operativo,77684
1735576588.537778,CAD operativo,77692
1735576588.5461655,CAD operativo,77700
1735576588.5551777,CAD operativo,77709
1735576588.562952,CAD operativo,77717
1735576588.571213,CAD operativo,77725
1735576588.578483,CAD operativo,77733
1735576588.5874834,CAD operativo,77742
1735576588.5958724,CAD operativo,77750
1735576588.6041317,CAD operativo,77758
1735576588.6128898,CAD operativo,77767
1735576588.6214004,CAD operativo,77775
1735576588.6293032,CAD operativo,77783
1735576588.6374524,CAD operativo,77792
1735576588.6459954,CAD operativo,77800
1735576588.6543107,CAD operativo,77808
1735576588.6665814,CAD operativo,77816
1735576588.6713107,CAD operativo,77825
1735576588.6793358,CAD operativo,77833
1735576588.6876144,CAD operativo,77841
1735576588.6957026,CAD operativo,77850
1735576588.7037983,CAD operativo,77858
1735576588.7119057,CAD operativo,77866
1735576588.7211485,CAD operativo,77875
1735576588.729403,CAD operativo,77883
1735576588.73735,CAD operativo,77891
1735576588.7447786,CAD operativo,77899
1735576588.7543156,CAD operativo,77908
1735576588.7622318,CAD operativo,77916
1735576588.7705345,CAD operativo,77924
1735576588.779244,CAD operativo,77933
1735576588.7867482,CAD operativo,77941
1735576588.7947514,CAD operativo,77949
1735576588.803592,CAD operativo,77958
1735576588.8122072,CAD operativo,77966
1735576588.8195176,CAD operativo,77974
1735576588.8281507,CAD operativo,77982
1735576588.8363106,CAD operativo,77991
1735576588.8444865,CAD operativo,77999
1735576588.8531122,CAD operativo,78007
1735576588.8618143,CAD operativo,78016
1735576588.869693,CAD operativo,78024
1735576588.8777175,CAD operativo,78032
1735576588.8867168,CAD operativo,78041
1735576588.8947241,CAD operativo,78049
1735576588.902725,CAD operativo,78057
1735576588.91124,CAD operativo,78065
1735576588.9202404,CAD operativo,78074
1735576588.9282396,CAD operativo,78082
1735576588.9362416,CAD operativo,78090
1735576588.9452455,CAD operativo,78099
1735576588.9531925,CAD operativo,78107
1735576588.9607747,CAD operativo,78115
1735576588.9692066,CAD operativo,78124
1735576588.9775412,CAD operativo,78132
1735576588.9856718,CAD operativo,78140
1735576588.9938369,CAD operativo,78148
1735576589.0032034,CAD operativo,78157
1735576589.010947,CAD operativo,78165
1735576589.0196326,CAD operativo,78173
1735576589.028195,CAD operativo,78182
1735576589.0361001,CAD operativo,78190
1735576589.043915,CAD operativo,78198
1735576589.053016,CAD operativo,78207
1735576589.0610135,CAD operativo,78215
1735576589.0690813,CAD operativo,78223
1735576589.0773218,CAD operativo,78232
1735576589.086322,CAD operativo,78240
1735576589.0943284,CAD operativo,78248
1735576589.1023288,CAD operativo,78256
1735576589.1108444,CAD operativo,78265
1735576589.118848,CAD operativo,78273
1735576589.1268551,CAD operativo,78281
1735576589.1357632,CAD operativo,78290
1735576589.1436734,CAD operativo,78298
1735576589.1524954,CAD operativo,78306
1735576589.1603162,CAD operativo,78315
1735576589.169349,CAD operativo,78323
1735576589.1770442,CAD operativo,78331
1735576589.185521,CAD operativo,78339
1735576589.1938877,CAD operativo,78348
1735576589.2012813,CAD operativo,78356
1735576589.2096648,CAD operativo,78364
1735576589.218863,CAD operativo,78373
1735576589.227063,CAD operativo,78381
1735576589.2353282,CAD operativo,78389
1735576589.2428467,CAD operativo,78398
1735576589.2523625,CAD operativo,78406
1735576589.2598748,CAD operativo,78414
1735576589.2683978,CAD operativo,78422
1735576589.2766483,CAD operativo,78431
1735576589.285291,CAD operativo,78439
1735576589.2928038,CAD operativo,78447
1735576589.3020859,CAD operativo,78456
1735576589.310401,CAD operativo,78464
1735576589.3177927,CAD operativo,78472
1735576589.326889,CAD operativo,78481
1735576589.3347864,CAD operativo,78489
1735576589.34313,CAD operativo,78497
1735576589.3511996,CAD operativo,78505
1735576589.3602908,CAD operativo,78514
1735576589.367532,CAD operativo,78522
1735576589.375647,CAD operativo,78530
1735576589.3851583,CAD operativo,78539
1735576589.3931544,CAD operativo,78547
1735576589.4012833,CAD operativo,78555
1735576589.4100735,CAD operativo,78564
1735576589.4177246,CAD operativo,78572
1735576589.4264646,CAD operativo,78580
1735576589.434567,CAD operativo,78588
1735576589.443414,CAD operativo,78597
1735576589.4512632,CAD operativo,78605
1735576589.4587793,CAD operativo,78613
1735576589.4679768,CAD operativo,78622
1735576589.4761846,CAD operativo,78630
1735576589.4843214,CAD operativo,78638
1735576589.4929924,CAD operativo,78647
1735576589.501514,CAD operativo,78655
1735576589.5085754,CAD operativo,78663
1735576589.5175068,CAD operativo,78671
1735576589.5254629,CAD operativo,78680
1735576589.5334105,CAD operativo,78688
1735576589.5416434,CAD operativo,78696
1735576589.5506527,CAD operativo,78705
1735576589.558562,CAD operativo,78713
1735576589.566854,CAD operativo,78721
1735576589.5762942,CAD operativo,78730
1735576589.5843105,CAD operativo,78738
1735576589.5917654,CAD operativo,78746
1735576589.5999231,CAD operativo,78754
1735576589.6083944,CAD operativo,78763
1735576589.617259,CAD operativo,78771
1735576589.62548,CAD operativo,78779
1735576589.6339462,CAD operativo,78788
1735576589.6419456,CAD operativo,78796
1735576589.6499531,CAD operativo,78804
1735576589.6590528,CAD operativo,78813
1735576589.6668444,CAD operativo,78821
1735576589.675215,CAD operativo,78829
1735576589.6823857,CAD operativo,78838
1735576589.6920013,CAD operativo,78846
1735576589.6997015,CAD operativo,78854
1735576589.7082202,CAD operativo,78862
1735576589.7168589,CAD operativo,78871
1735576589.7252235,CAD operativo,78879
1735576589.7334864,CAD operativo,78887
1735576589.741845,CAD operativo,78896
1735576589.7495627,CAD operativo,78904
1735576589.7574973,CAD operativo,78912
1735576589.7662935,CAD operativo,78921
1735576589.7753847,CAD operativo,78929
1735576589.7835808,CAD operativo,78937
1735576589.7914042,CAD operativo,78945
1735576589.8004193,CAD operativo,78954
1735576589.807762,CAD operativo,78962
1735576589.8160427,CAD operativo,78970
1735576589.824819,CAD operativo,78979
1735576589.8327878,CAD operativo,78987
1735576589.8413985,CAD operativo,78995
1735576589.8499,CAD operativo,79004
1735576589.857749,CAD operativo,79012
1735576589.8660467,CAD operativo,79020
1735576589.874044,CAD operativo,79028
1735576589.8830438,CAD operativo,79037
1735576589.890503,CAD operativo,79045
1735576589.89888,CAD operativo,79053
1735576589.9080763,CAD operativo,79062
1735576589.9158583,CAD operativo,79070
1735576589.9243565,CAD operativo,79078
1735576589.9333673,CAD operativo,79087
1735576589.9414709,CAD operativo,79095
1735576589.9493437,CAD operativo,79103
1735576589.9575384,CAD operativo,79111
1735576589.9654357,CAD operativo,79120
1735576589.974439,CAD operativo,79128
1735576589.9824352,CAD operativo,79136
1735576589.990485,CAD operativo,79145
1735576589.9994898,CAD operativo,79153
1735576590.006883,CAD operativo,79161
1735576590.0154254,CAD operativo,79170
1735576590.0244107,CAD operativo,79178
1735576590.0321572,CAD operativo,79186
1735576590.040189,CAD operativo,79194
1735576590.0490422,CAD operativo,79203
1735576590.0568407,CAD operativo,79211
1735576590.0653486,CAD operativo,79219
1735576590.0742514,CAD operativo,79228
1735576590.0823958,CAD operativo,79236
1735576590.0904787,CAD operativo,79244
1735576590.0993266,CAD operativo,79253
1735576590.1073549,CAD operativo,79261
1735576590.1148677,CAD operativo,79269
1735576590.123298,CAD operativo,79277
1735576590.1322985,CAD operativo,79286
1735576590.1399982,CAD operativo,79294
1735576590.1484303,CAD operativo,79302
1735576590.1572082,CAD operativo,79311
1735576590.165302,CAD operativo,79319
1735576590.1734798,CAD operativo,79327
1735576590.1822667,CAD operativo,79336
1735576590.18975,CAD operativo,79344
1735576590.198119,CAD operativo,79352
1735576590.2062404,CAD operativo,79360
1735576590.2153416,CAD operativo,79369
1735576590.223271,CAD operativo,79377
1735576590.2313213,CAD operativo,79385
1735576590.2403328,CAD operativo,79394
1735576590.2482219,CAD operativo,79402
1735576590.256223,CAD operativo,79410
1735576590.2645226,CAD operativo,79419
1735576590.273522,CAD operativo,79427
1735576590.2815244,CAD operativo,79435
1735576590.2896693,CAD operativo,79444
1735576590.2983065,CAD operativo,79452
1735576590.306493,CAD operativo,79460
1735576590.3141031,CAD operativo,79468
1735576590.3227878,CAD operativo,79477
1735576590.3307872,CAD operativo,79485
1735576590.3388288,CAD operativo,79493
1735576590.347858,CAD operativo,79502
1735576590.355514,CAD operativo,79510
1735576590.3640437,CAD operativo,79518
1735576590.371465,CAD operativo,79527
1735576590.3808002,CAD operativo,79535
1735576590.3888018,CAD operativo,79543
1735576590.396808,CAD operativo,79551
1735576590.4054515,CAD operativo,79560
1735576590.4140441,CAD operativo,79568
1735576590.4221187,CAD operativo,79576
1735576590.4307034,CAD operativo,79585
1735576590.438703,CAD operativo,79593
1735576590.4467032,CAD operativo,79601
1735576590.4557917,CAD operativo,79610
1735576590.463551,CAD operativo,79618
1735576590.4717906,CAD operativo,79626
1735576590.4807963,CAD operativo,79634
1735576590.4885783,CAD operativo,79643
1735576590.496582,CAD operativo,79651
1735576590.5046442,CAD operativo,79659
1735576590.5136566,CAD operativo,79668
1735576590.521929,CAD operativo,79676
1735576590.5299287,CAD operativo,79684
1735576590.538245,CAD operativo,79693
1735576590.5462437,CAD operativo,79701
1735576590.5548327,CAD operativo,79709
1735576590.5628345,CAD operativo,79717
1735576590.5723016,CAD operativo,79726
1735576590.5797622,CAD operativo,79734
1735576590.5882936,CAD operativo,79742
1735576590.596522,CAD operativo,79751
1735576590.6048286,CAD operativo,79759
1735576590.612612,CAD operativo,79767
1735576590.6216123,CAD operativo,79776
1735576590.6298666,CAD operativo,79784
1735576590.6379802,CAD operativo,79792
1735576590.6463542,CAD operativo,79800
1735576590.6552668,CAD operativo,79809
1735576590.663372,CAD operativo,79817
1735576590.671435,CAD operativo,79825
1735576590.680338,CAD operativo,79834
1735576590.6878648,CAD operativo,79842
1735576590.6957028,CAD operativo,79850
1735576590.7042856,CAD operativo,79859
1735576590.7128692,CAD operativo,79867
1735576590.7212753,CAD operativo,79875
1735576590.728865,CAD operativo,79883
1735576590.738055,CAD operativo,79892
1735576590.7457151,CAD operativo,79900
1735576590.753662,CAD operativo,79908
1735576590.7627423,CAD operativo,79917
1735576590.770559,CAD operativo,79925
1735576590.779559,CAD operativo,79933
1735576590.7880878,CAD operativo,79942
1735576590.795559,CAD operativo,79950
1735576590.8037379,CAD operativo,79958
1735576590.8120823,CAD operativo,79966
1735576590.821089,CAD operativo,79975
1735576590.8294892,CAD operativo,79983
1735576590.8374639,CAD operativo,79991
1735576590.8454645,CAD operativo,80000
1735576590.8537407,CAD operativo,80008
1735576590.8623397,CAD operativo,80016
1735576590.8713088,CAD operativo,80025
1735576590.8783538,CAD operativo,80033
1735576590.8873827,CAD operativo,80041
1735576590.8953912,CAD operativo,80049
1735576590.9044023,CAD operativo,80058
1735576590.9119058,CAD operativo,80066
1735576590.9202137,CAD operativo,80074
1735576590.9292145,CAD operativo,80083
1735576590.9370286,CAD operativo,80091
1735576590.944713,CAD operativo,80099
1735576590.953204,CAD operativo,80108
1735576590.9622025,CAD operativo,80116
1735576590.9697034,CAD operativo,80124
1735576590.9777043,CAD operativo,80132
1735576590.9867013,CAD operativo,80141
1735576590.9954212,CAD operativo,80149
1735576591.003584,CAD operativo,80157
1735576591.0119116,CAD operativo,80166
1735576591.0201728,CAD operativo,80174
1735576591.028349,CAD operativo,80182
1735576591.0364664,CAD operativo,80191
1735576591.0449421,CAD operativo,80199
1735576591.0532641,CAD operativo,80207
1735576591.0614636,CAD operativo,80215
1735576591.0696056,CAD operativo,80224
1735576591.077968,CAD operativo,80232
1735576591.0858276,CAD operativo,80240
1735576591.0948236,CAD operativo,80249
1735576591.10354,CAD operativo,80257
1735576591.110197,CAD operativo,80265
1735576591.1197443,CAD operativo,80274
1735576591.127873,CAD operativo,80282
1735576591.1356182,CAD operativo,80290
1735576591.1437917,CAD operativo,80298
1735576591.1528838,CAD operativo,80307
1735576591.1613238,CAD operativo,80315
1735576591.1692312,CAD operativo,80323
1735576591.1782296,CAD operativo,80332
1735576591.1856375,CAD operativo,80340
1735576591.194059,CAD operativo,80348
1735576591.2028544,CAD operativo,80357
1735576596.3566935,Mensaje recibido,85508
1735576596.3622007,CAD operativo,85516
1735576596.3698163,CAD operativo,85524
1735576596.379487,CAD operativo,85532
1735576596.3874917,CAD operativo,85541
1735576596.394898,CAD operativo,85549
1735576596.402924,CAD operativo,85557
1735576596.4122982,CAD operativo,85566
1735576596.4204388,CAD operativo,85574
1735576596.4286766,CAD operativo,85582
1735576596.4376757,CAD operativo,85591
1735576596.4458294,CAD operativo,85599
1735576596.4521658,CAD operativo,85607
1735576596.4619653,CAD operativo,85615
1735576596.4704316,CAD operativo,85624
1735576596.4784286,CAD operativo,85632
1735576596.4863884,CAD operativo,85640
1735576596.4955568,CAD operativo,85649
1735576596.5030513,CAD operativo,85657
1735576596.5110614,CAD operativo,85665
1735576596.5195951,CAD operativo,85674
1735576596.5278614,CAD operativo,85682
1735576596.5359478,CAD operativo,85690
1735576596.5449576,CAD operativo,85698
1735576596.5533679,CAD operativo,85707
1735576596.5616577,CAD operativo,85715
1735576596.5697052,CAD operativo,85723
1735576596.5785048,CAD operativo,85732
1735576596.5862224,CAD operativo,85740
1735576596.5946496,CAD operativo,85748
1735576596.6027386,CAD operativo,85756
1735576596.610793,CAD operativo,85765
1735576596.6194983,CAD operativo,85773
1735576596.6270294,CAD operativo,85781
1735576596.6363413,CAD operativo,85790
1735576596.6445296,CAD operativo,85798
1735576596.6524994,CAD operativo,85806
1735576596.6611886,CAD operativo,85815
1735576596.6689398,CAD operativo,85823
1735576596.6769416,CAD operativo,85831
1735576596.6856399,CAD operativo,85839
1735576596.6938462,CAD operativo,85848
1735576596.701787,CAD operativo,85856
1735576596.7104971,CAD operativo,85864
1735576596.7191057,CAD operativo,85873
1735576596.7273936,CAD operativo,85881
1735576596.735716,CAD operativo,85889
1735576596.743763,CAD operativo,85898
1735576596.752086,CAD operativo,85906
1735576596.760567,CAD operativo,85914
1735576596.7693439,CAD operativo,85922
1735576596.7773464,CAD operativo,85931
1735576596.7850254,CAD operativo,85939
1735576596.7928064,CAD operativo,85947
1735576596.8021529,CAD operativo,85956
1735576596.8104515,CAD operativo,85964
1735576596.817806,CAD operativo,85972
1735576596.826776,CAD operativo,85981
1735576596.8350804,CAD operativo,85989
1735576596.843654,CAD operativo,85997
1735576596.8523862,CAD operativo,86005
1735576596.8605871,CAD operativo,86014
1735576596.8678412,CAD operativo,86022
1735576596.8762612,CAD operativo,86030
1735576596.8850923,CAD operativo,86039
1735576596.8931007,CAD operativo,86047
1735576596.9014223,CAD operativo,86055
1735576596.9094365,CAD operativo,86064
1735576596.917921,CAD operativo,86072
1735576596.9265268,CAD operativo,86080
1735576596.9353988,CAD operativo,86088
1735576596.943397,CAD operativo,86097
1735576596.9513984,CAD operativo,86105
1735576596.9596422,CAD operativo,86113
1735576596.9678667,CAD operativo,86122
1735576596.9758646,CAD operativo,86130
1735576596.984524,CAD operativo,86138
1735576596.9928906,CAD operativo,86147
1735576597.0015512,CAD operativo,86155
1735576597.0087514,CAD operativo,86163
1735576597.0180607,CAD operativo,86171
1735576597.02589,CAD operativo,86180
1735576597.0345392,CAD operativo,86188
1735576597.0425134,CAD operativo,86196
1735576597.0509622,CAD operativo,86205
1735576597.0591786,CAD operativo,86213
1735576597.0675588,CAD operativo,86221
1735576597.0755582,CAD operativo,86230
1735576597.0843349,CAD operativo,86238
1735576597.0923364,CAD operativo,86246
1735576597.1015277,CAD operativo,86254
1735576597.1096811,CAD operativo,86263
1735576597.1171873,CAD operativo,86271
1735576597.1254835,CAD operativo,86279
1735576597.1339672,CAD operativo,86288
1735576597.1423657,CAD operativo,86296
1735576597.1505904,CAD operativo,86304
1735576597.1595905,CAD operativo,86313
1735576597.1675804,CAD operativo,86321
1735576597.1749542,CAD operativo,86329
1735576597.1835477,CAD operativo,86337
1735576597.1918528,CAD operativo,86346
1735576597.2000868,CAD operativo,86354
1735576597.208096,CAD operativo,86362
1735576597.2171428,CAD operativo,86371
1735576597.2247105,CAD operativo,86379
1735576597.2337108,CAD operativo,86387
1735576597.2417097,CAD operativo,86396
1735576597.2498114,CAD operativo,86404
1735576597.2580042,CAD operativo,86412
1735576597.267006,CAD operativo,86420
1735576597.2750041,CAD operativo,86429
1735576597.283006,CAD operativo,86437
1735576597.290967,CAD operativo,86445
1735576597.2999287,CAD operativo,86454
1735576597.307986,CAD operativo,86462
1735576597.3166919,CAD operativo,86470
1735576597.324948,CAD operativo,86479
1735576597.3333237,CAD operativo,86487
1735576597.3413594,CAD operativo,86495
1735576597.3500574,CAD operativo,86503
1735576597.3573887,CAD operativo,86512
1735576597.3658066,CAD operativo,86520
1735576597.3740516,CAD operativo,86528
1735576597.3829582,CAD operativo,86537
1735576597.3909552,CAD operativo,86545
1735576597.3992817,CAD operativo,86553
1735576597.4082906,CAD operativo,86562
1735576597.4162936,CAD operativo,86570
1735576597.4238033,CAD operativo,86578
1735576597.4331694,CAD operativo,86586
1735576597.4413428,CAD operativo,86595
1735576597.4493854,CAD operativo,86603
1735576597.4573836,CAD operativo,86611
1735576597.466545,CAD operativo,86620
1735576597.474527,CAD operativo,86628
1735576597.4822533,CAD operativo,86636
1735576597.4909184,CAD operativo,86645
1735576597.4993582,CAD operativo,86653
1735576597.507572,CAD operativo,86661
1735576597.5154681,CAD operativo,86669
1735576597.5242414,CAD operativo,86678
1735576597.532185,CAD operativo,86686
1735576597.540445,CAD operativo,86694
1735576597.5488474,CAD operativo,86703
1735576597.5568435,CAD operativo,86711
1735576597.5656846,CAD operativo,86719
1735576597.574216,CAD operativo,86728
1735576597.5822303,CAD operativo,86736
1735576597.5902274,CAD operativo,86744
1735576597.5992217,CAD operativo,86752
1735576597.607538,CAD operativo,86761
1735576597.6155145,CAD operativo,86769
1735576597.624301,CAD operativo,86777
1735576597.631756,CAD operativo,86786
1735576597.6392205,CAD operativo,86794
1735576597.6480627,CAD operativo,86802
1735576597.657083,CAD operativo,86811
1735576597.6650867,CAD operativo,86819
1735576597.67334,CAD operativo,86827
1735576597.6825385,CAD operativo,86835
1735576597.6905391,CAD operativo,86844
1735576597.6978443,CAD operativo,86852
1735576597.7070217,CAD operativo,86860
1735576597.7154496,CAD operativo,86869
1735576597.7229583,CAD operativo,86877
1735576597.7314298,CAD operativo,86885
1735576597.739859,CAD operativo,86894
1735576597.7482162,CAD operativo,86902
1735576597.7560706,CAD operativo,86910
1735576597.765399,CAD operativo,86918
1735576597.7733965,CAD operativo,86927
1735576597.7806954,CAD operativo,86935
1735576597.7898839,CAD operativo,86943
1735576597.798475,CAD operativo,86952
1735576597.8065476,CAD operativo,86960
1735576597.814009,CAD operativo,86968
1735576597.8231964,CAD operativo,86977
1735576597.8308163,CAD operativo,86985
1735576597.8395047,CAD operativo,86993
1735576597.848555,CAD operativo,87002
1735576597.8559396,CAD operativo,87010
1735576597.8638706,CAD operativo,87018
1735576597.873321,CAD operativo,87026
1735576597.8813717,CAD operativo,87035
1735576597.8897192,CAD operativo,87043
1735576597.8974998,CAD operativo,87051
1735576597.9062586,CAD operativo,87060
1735576597.9142528,CAD operativo,87068
